tripduration,usertype
24.98666667,casual
13.5,casual
22.83039216,casual
3.918238994,casual
37.86666667,casual
84.16333333,casual
11.15238095,casual
27.13333333,casual
-11.31666667,casual
12.92083333,casual
39.61481481,casual
9.75,casual
19.55833333,casual
16.96428571,casual
14.67058824,casual
41.02142857,casual
-46.13,casual
12.57953586,casual
12.43421053,casual
10.59714912,casual
-40.59222222,casual
14.77647059,casual
14.99691358,casual
10.28333333,casual
9.6,casual
14.15757576,casual
-131.3966667,casual
-3.507070707,casual
-21.48494624,casual
7.983333333,casual
21.92361111,casual
16.22916667,casual
16.82083333,casual
19.94375,casual
50.84333333,casual
16.57721713,casual
17.69583333,casual
-19.96830601,casual
69.56666667,casual
12.06899225,casual
15.67272727,casual
9.10969697,casual
16.13518519,casual
10.5531746,casual
16.13308824,casual
17.33333333,casual
31.13134328,casual
3.548809524,casual
17.14015152,casual
21.16860119,casual
3.65308642,casual
22.51933962,casual
13.66157407,casual
13.85732601,casual
16.34795918,casual
-32.41904762,casual
-25.16987179,casual
-14.88108614,casual
31.0974359,casual
13.09310345,casual
24.60763889,casual
15.57996633,casual
11.17429379,casual
4.484038462,casual
11.48951149,casual
-2.483940972,casual
26.78102564,casual
9.133333333,casual
15.15620155,casual
17.26780303,casual
19.11944444,casual
-62.6462963,casual
13.17752525,casual
14.79642857,casual
13.04009434,casual
13.5751938,casual
13.86857143,casual
10.22058824,casual
6.458306538,casual
10.88429119,casual
10.20958904,casual
10.09885057,casual
21.10277778,casual
25.45833333,casual
10.37538462,casual
11.63502825,casual
6.916666667,casual
40.90555556,casual
28.28333333,casual
24.57916667,casual
10.18924731,casual
64.51666667,casual
-1.754761905,casual
3.1,casual
14.11452145,casual
-71.65777778,casual
9.207973856,casual
15.7135,casual
13.09917355,casual
13.71547619,casual
4.901851852,casual
12.97387821,casual
12.43029074,casual
6.315170279,casual
14.04564677,casual
2.891728092,casual
16.70466102,casual
-11.91981982,casual
1.918436578,casual
9.763157895,casual
9.119156707,casual
10.48645833,casual
9.757729469,casual
16.11052632,casual
14.37962963,casual
6.206349206,casual
12.42916667,casual
26.60434783,casual
9.202898551,casual
18.76666667,casual
19.36944444,casual
16.87043651,casual
19.80882353,casual
15.82536232,casual
15.82449495,casual
16.25190476,casual
13.63910256,casual
25.5125,casual
-0.544949495,casual
16.53103448,casual
13.325,casual
16.25921409,casual
20.44492754,casual
8.192916667,casual
7.297777778,casual
17.66515152,casual
15.48333333,casual
18.17824859,casual
16.15888889,casual
-0.5390625,casual
10.95157233,casual
7.210833333,casual
9.312903226,casual
11.76028139,casual
9.44547619,casual
9.642699725,casual
16.90537634,casual
10.89490741,casual
16.69857143,casual
11.19166667,casual
8.691666667,casual
14.58872549,casual
21.31492537,casual
16.88888889,casual
15.25,casual
26.39259259,casual
47.43508772,casual
15.04833333,casual
13.972,casual
-31.88888889,casual
15.96686047,casual
19.65172414,casual
25.11666667,casual
10.84589041,casual
11.21944444,casual
11.8485589,casual
12.04641873,casual
0.718974359,casual
1.008920188,casual
7.019688109,casual
4.543392505,casual
18.45075075,casual
4.109009009,casual
10.29806763,casual
4.099362041,casual
9.99379845,casual
13.99692308,casual
9.803807107,casual
12.31572104,casual
20.21041667,casual
1.608859975,casual
7.159933333,casual
0.20553528,casual
9.426060606,casual
9.587439614,casual
4.673505747,casual
13.87546667,casual
11.71039489,casual
12.5123913,casual
17.48787879,casual
5.466666667,casual
11.21952269,casual
13.25210145,casual
12.79458333,casual
11.78941176,casual
-22.12866667,casual
10.84450904,casual
9.786277445,casual
11.19368327,casual
7.097368421,casual
11.52182971,casual
8.35,casual
9.986195753,casual
8.928117048,casual
10.66239216,casual
15.86111111,casual
12.66111111,casual
15.45550847,casual
13.24166667,casual
13.76527778,casual
24.64861111,casual
20.37,casual
9.783333333,casual
33.55392157,casual
10.8586478,casual
15.20253623,casual
11.70265487,casual
14.11819572,casual
6.638478747,casual
19.33939394,casual
16.35533333,casual
10.69267139,casual
14.63244048,casual
10.60045045,casual
12.3078853,casual
16.70940171,casual
12.42666667,casual
24.10654762,casual
11.61513889,casual
10.68703704,casual
13.65856698,casual
15.50204678,casual
14.28427673,casual
11.95,casual
21.08333333,casual
11.47602041,casual
7.227857829,casual
10.95329949,casual
15.82036418,casual
11.5094616,casual
8.580381944,casual
11.15561404,casual
10.36177645,casual
6.96780371,casual
9.425579323,casual
15.19545455,casual
13.89444444,casual
9.375833333,casual
34.55952381,casual
18.39,casual
18.0952381,casual
13.76333333,casual
15.54417671,casual
37.93333333,casual
16.10690691,casual
10.93888889,casual
12.95551724,casual
19.26470588,casual
30.56666667,casual
11.43055556,casual
8.066666667,casual
0.722852234,casual
7.952826511,casual
7.647063492,casual
2.120230924,casual
13.71234568,casual
19.56428571,casual
-16.55096154,casual
11.98490566,casual
15.00555556,casual
42.13333333,casual
12.16564444,casual
12.60707071,casual
32.36363636,casual
11.2735119,casual
14.52275495,casual
24.08796296,casual
10.0622549,casual
29.41593137,casual
12.27055556,casual
10.35407407,casual
3.997013142,casual
6.485271318,casual
9.162256809,casual
9.674618321,casual
8.023114754,casual
15.60448718,casual
11.59632768,casual
11.54142512,casual
12.41591252,casual
15.01778846,casual
10.74329427,casual
13.68676471,casual
13.51372549,casual
36.08333333,casual
3.983333333,casual
15.93333333,casual
16.82619048,casual
15.08452381,casual
8.892,casual
10.38541667,casual
8.780208333,casual
3.75,casual
10.5,casual
15.22083333,casual
0.05,casual
8.812585034,casual
11.53359443,casual
11.73359477,casual
11.76641791,casual
12.32727273,casual
8.884234234,casual
7.573015873,casual
12.37124294,casual
8.822263682,casual
9.277901786,casual
12.84853801,casual
44.06666667,casual
3.783333333,casual
9.89829932,casual
15.21282051,casual
10.67342342,casual
20.80777778,casual
9.216666667,casual
13.24398148,casual
9.92972973,casual
13.1037037,casual
9.472469136,casual
10.91468927,casual
5.191666667,casual
18.55,casual
14.86666667,casual
31.38333333,casual
38.55,casual
10.39166667,casual
25.04318182,casual
17.90392157,casual
18.73,casual
22.38796296,casual
12.19027778,casual
4.746831956,casual
15.27291667,casual
20.1625,casual
18.59166667,casual
19.90277778,casual
26.40555556,casual
11.36666667,casual
24.42,casual
21.18888889,casual
14.31075269,casual
9.826741693,casual
8.429750779,casual
7.49648229,casual
28.12857143,casual
19.03505747,casual
63.53333333,casual
4.434283904,casual
8.485478548,casual
11.31679104,casual
8.422175732,casual
9.622123016,casual
14.4057971,casual
38.00714286,casual
12.55225225,casual
11.07443182,casual
9.847577519,casual
17.41988417,casual
14.21998208,casual
13.7203163,casual
17.6130719,casual
11.10978723,casual
10.70314735,casual
26.02568493,casual
23.71086957,casual
12.29355346,casual
-4.941617357,casual
8.836651917,casual
8.067991845,casual
12.10179211,casual
10.58805031,casual
8.558288288,casual
10.47286706,casual
21.93888889,casual
20.53666667,casual
21.1245614,casual
15.33956044,casual
12.46156463,casual
12.20344828,casual
12.47906977,casual
11.26446541,casual
11.35833333,casual
9.911695906,casual
16.90153846,casual
12.00299145,casual
10.98047074,casual
7.763553114,casual
13.19276018,casual
13.54771689,casual
13.94651741,casual
16.90578231,casual
12.94803922,casual
23.55694444,casual
13.79750779,casual
11.9390625,casual
11.30673077,casual
9.983044733,casual
-0.164022989,casual
19.42,casual
22.81111111,casual
8.734090909,casual
16.12254902,casual
16.05666667,casual
16.72371795,casual
20.89393939,casual
13.89183007,casual
10.58888889,casual
13.82333333,casual
16.58072917,casual
8.038291139,casual
12.1180776,casual
-37.08141026,casual
14.23542569,casual
12.11012461,casual
0.85525641,casual
10.86535948,casual
11.00119048,casual
11.21719745,casual
10.19010654,casual
17.75408497,casual
-11.56272189,casual
5.215901639,casual
15.40461271,casual
15.98470209,casual
16.61666667,casual
14.6431713,casual
16.03645833,casual
9.427546296,casual
16.70657895,casual
12.27964072,casual
16.72936508,casual
16.88333333,casual
13.84568966,casual
15.10162602,casual
12.61412429,casual
13.12454649,casual
20.1525641,casual
1.669461078,casual
22.91111111,casual
13.76666667,casual
12.90833333,casual
4.4,casual
10.81309524,casual
5.517996454,casual
12.45406504,casual
12.49201389,casual
23.675,casual
11.43960573,casual
12.52195767,casual
5.873091603,casual
14.68240741,casual
21.4,casual
7.800507614,casual
9.385130719,casual
7.109728507,casual
10.93068694,casual
15.17736742,casual
12.3454023,casual
13.97547771,casual
8.24591195,casual
12.36843972,casual
9.408830022,casual
10.56111111,casual
9.477592593,casual
12.53779487,casual
7.02037037,casual
12.59666667,casual
14,casual
10.425,casual
10.24736842,casual
7.72797619,casual
17.83194444,casual
11.51604938,casual
12.54358974,casual
12.6124359,casual
9.310457516,casual
4.78422865,casual
11.91666667,casual
12.75483333,casual
10.75342679,casual
24.88888889,casual
12.12911111,casual
17.37798982,casual
10.00052083,casual
15.26989247,casual
14.04947917,casual
5.983333333,casual
7.626190476,casual
10.32863436,casual
12.37755776,casual
8.185854342,casual
10.67469512,casual
1.705411255,casual
14.72333333,casual
11.85698925,casual
-75.69555556,casual
8.514952381,casual
9.589511494,casual
13.38846154,casual
10.99366013,casual
8.55,casual
-4.124561404,casual
24.65798611,casual
8.691018998,casual
6.710920852,casual
9.956592593,casual
3.11185567,casual
5.427009223,casual
11.26054084,casual
-5.101604278,casual
2.211111111,casual
18.21339286,casual
13.34528986,casual
8.261897436,casual
10.55555556,casual
9.797988506,casual
9.765740741,casual
-1.852564103,casual
22.36724138,casual
10.43787879,casual
17.30917722,casual
14.57411348,casual
11.46239316,casual
26.34305556,casual
9.936607143,casual
10.4330303,casual
14.56458333,casual
11.7420765,casual
12.85438596,casual
8.735306334,casual
10.70613695,casual
12.71959596,casual
14.68913043,casual
17.94188034,casual
13.20833333,casual
11.96830601,casual
35.68333333,casual
14.59666667,casual
13.74166667,casual
18.26666667,casual
9.036337209,casual
13.9224359,casual
30.28333333,casual
15.08333333,casual
31.76666667,casual
10.80762712,casual
11.58433001,casual
6.601515152,casual
46.17777778,casual
1.760157791,casual
10.57564103,casual
18.53333333,casual
8.181092437,casual
8.930555556,casual
11.4122449,casual
-0.754340278,casual
-7.567532468,casual
29.16481481,casual
0.133333333,casual
15.775,casual
24.105,casual
16.49270833,casual
17.875,casual
32.625,casual
0.211111111,casual
8.629861111,casual
10.28444444,casual
13.61666667,casual
11.23333333,casual
7.766666667,casual
23.63333333,casual
11.00925926,casual
9.444632768,casual
11.37447917,casual
15.77179487,casual
18.01810345,casual
3.241516966,casual
6.633333333,casual
13.72983871,casual
12.97307692,casual
9.645039683,casual
15.8125,casual
9.066666667,casual
12.94761905,casual
